fname, cmd, raw.kb, zip.kb, dec.kb, elapsed.ms, eps, CR, MAE, RMSE, L.inf, PSNR.dB, tot-segs, deg-1, deg-2, deg-3, deg-4
obs_temp_50000, PWPR(0), 195.312, 5.537, 195.312, 0.578, 9.100, 35.273, 1.499, 2.088, 9.100, 28.679, 217, 8, 4, 12, 193
obs_temp_50000, PWPR(0), 195.312, 5.268, 195.312, 0.470, 9.200, 37.078, 1.505, 2.096, 9.199, 28.647, 206, 8, 5, 14, 179
obs_temp_50000, PWPR(0), 195.312, 5.183, 195.312, 0.560, 9.300, 37.686, 1.507, 2.100, 9.300, 28.628, 202, 5, 4, 17, 176
obs_temp_50000, PWPR(0), 195.312, 5.087, 195.312, 0.511, 9.400, 38.395, 1.511, 2.108, 9.400, 28.595, 198, 5, 6, 15, 172
obs_temp_50000, PWPR(0), 195.312, 4.888, 195.312, 0.494, 9.500, 39.960, 1.513, 2.113, 9.499, 28.574, 190, 5, 5, 14, 166
obs_temp_50000, PWPR(0), 195.312, 4.876, 195.312, 0.490, 9.600, 40.056, 1.514, 2.115, 9.600, 28.569, 190, 6, 5, 14, 165
obs_temp_50000, PWPR(0), 195.312, 4.771, 195.312, 0.512, 9.700, 40.942, 1.517, 2.123, 9.700, 28.534, 185, 5, 6, 13, 161
obs_temp_50000, PWPR(0), 195.312, 4.661, 195.312, 0.437, 9.800, 41.902, 1.517, 2.127, 9.800, 28.519, 181, 5, 7, 14, 155
obs_temp_50000, PWPR(0), 195.312, 4.688, 195.312, 0.433, 9.900, 41.658, 1.522, 2.136, 9.899, 28.480, 182, 7, 6, 9, 160
obs_temp_50000, PWPR(0), 195.312, 4.547, 195.312, 0.419, 10.000, 42.955, 1.523, 2.142, 10.000, 28.458, 176, 7, 6, 8, 155
obs_temp_50000, PWPR(1), 195.312, 183.651, 195.312, 9.235, 1.000, 1.063, 0.257, 0.388, 1.000, 43.300, 15067, 15067, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 174.131, 195.312, 9.299, 1.100, 1.122, 0.297, 0.437, 1.100, 42.266, 14299, 14299, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 165.549, 195.312, 8.804, 1.200, 1.180, 0.335, 0.483, 1.200, 41.391, 13603, 13603, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 156.618, 195.312, 7.956, 1.300, 1.247, 0.375, 0.531, 1.300, 40.564, 12877, 12877, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 148.493, 195.312, 7.577, 1.400, 1.315, 0.417, 0.581, 1.400, 39.783, 12211, 12211, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 140.728, 195.312, 7.512, 1.500, 1.388, 0.459, 0.631, 1.500, 39.068, 11578, 11578, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 132.684, 195.312, 6.900, 1.600, 1.472, 0.502, 0.682, 1.600, 38.395, 10918, 10918, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 124.894, 195.312, 6.526, 1.700, 1.564, 0.546, 0.733, 1.700, 37.777, 10267, 10267, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 118.000, 195.312, 6.083, 1.800, 1.655, 0.586, 0.779, 1.800, 37.240, 9697, 9697, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 110.497, 195.312, 5.681, 1.900, 1.768, 0.631, 0.832, 1.900, 36.676, 9075, 9075, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 103.184, 195.312, 5.650, 2.000, 1.893, 0.672, 0.880, 2.000, 36.179, 8476, 8476, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 96.736, 195.312, 5.097, 2.100, 2.019, 0.712, 0.927, 2.100, 35.731, 7932, 7932, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 90.129, 195.312, 4.765, 2.200, 2.167, 0.749, 0.973, 2.200, 35.312, 7391, 7391, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 84.560, 195.312, 4.468, 2.300, 2.310, 0.784, 1.014, 2.300, 34.949, 6925, 6925, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 78.762, 195.312, 4.193, 2.400, 2.480, 0.824, 1.062, 2.400, 34.550, 6443, 6443, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 73.401, 195.312, 3.865, 2.500, 2.661, 0.859, 1.104, 2.500, 34.216, 5996, 5996, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 68.771, 195.312, 3.646, 2.600, 2.840, 0.889, 1.141, 2.600, 33.926, 5618, 5618, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 64.171, 195.312, 3.342, 2.700, 3.044, 0.919, 1.177, 2.700, 33.659, 5233, 5233, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 60.160, 195.312, 3.162, 2.800, 3.247, 0.947, 1.212, 2.800, 33.400, 4900, 4900, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 55.944, 195.312, 2.933, 2.900, 3.491, 0.977, 1.249, 2.900, 33.144, 4549, 4549, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 52.493, 195.312, 2.780, 3.000, 3.721, 1.001, 1.281, 3.000, 32.926, 4264, 4264, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 49.272, 195.312, 2.623, 3.100, 3.964, 1.022, 1.309, 3.100, 32.738, 4001, 4001, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 46.371, 195.312, 2.460, 3.200, 4.212, 1.043, 1.336, 3.200, 32.559, 3761, 3761, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 43.535, 195.312, 2.273, 3.300, 4.486, 1.065, 1.363, 3.300, 32.382, 3527, 3527, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 40.981, 195.312, 2.155, 3.400, 4.766, 1.086, 1.390, 3.400, 32.211, 3317, 3317, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 38.716, 195.312, 1.964, 3.500, 5.045, 1.105, 1.416, 3.500, 32.052, 3131, 3131, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 36.669, 195.312, 1.926, 3.600, 5.326, 1.125, 1.441, 3.600, 31.901, 2967, 2967, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 34.922, 195.312, 1.845, 3.700, 5.593, 1.140, 1.464, 3.700, 31.765, 2817, 2817, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 33.172, 195.312, 1.765, 3.800, 5.888, 1.155, 1.486, 3.800, 31.636, 2676, 2676, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 31.413, 195.312, 1.681, 3.900, 6.218, 1.174, 1.510, 3.900, 31.496, 2529, 2529, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 30.017, 195.312, 1.599, 4.000, 6.507, 1.187, 1.530, 4.000, 31.380, 2413, 2413, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 28.857, 195.312, 1.514, 4.100, 6.768, 1.202, 1.552, 4.100, 31.257, 2316, 2316, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 27.232, 195.312, 1.513, 4.200, 7.172, 1.218, 1.574, 4.200, 31.131, 2187, 2187, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 25.819, 195.312, 1.371, 4.300, 7.565, 1.236, 1.599, 4.300, 30.994, 2069, 2069, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 24.855, 195.312, 1.268, 4.400, 7.858, 1.245, 1.614, 4.400, 30.918, 1987, 1987, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 23.438, 195.312, 1.234, 4.500, 8.333, 1.259, 1.635, 4.500, 30.801, 1876, 1876, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 22.435, 195.312, 1.193, 4.600, 8.706, 1.270, 1.652, 4.600, 30.713, 1792, 1792, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 21.292, 195.312, 1.206, 4.700, 9.173, 1.285, 1.674, 4.700, 30.597, 1697, 1697, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 20.335, 195.312, 1.098, 4.800, 9.605, 1.294, 1.689, 4.800, 30.522, 1617, 1617, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 19.415, 195.312, 1.041, 4.900, 10.060, 1.306, 1.708, 4.900, 30.423, 1539, 1539, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 18.537, 195.312, 1.006, 5.000, 10.536, 1.315, 1.723, 5.000, 30.347, 1471, 1471, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 17.679, 195.312, 0.964, 5.100, 11.048, 1.328, 1.742, 5.100, 30.254, 1401, 1401, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 16.785, 195.312, 0.903, 5.200, 11.636, 1.337, 1.757, 5.200, 30.180, 1329, 1329, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 15.932, 195.312, 0.879, 5.300, 12.259, 1.347, 1.775, 5.300, 30.091, 1257, 1257, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 15.171, 195.312, 0.792, 5.400, 12.874, 1.361, 1.796, 5.400, 29.987, 1195, 1195, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 14.656, 195.312, 0.831, 5.500, 13.326, 1.367, 1.806, 5.500, 29.938, 1152, 1152, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 13.951, 195.312, 0.739, 5.600, 14.000, 1.377, 1.823, 5.600, 29.859, 1096, 1096, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 13.498, 195.312, 0.699, 5.700, 14.470, 1.381, 1.832, 5.700, 29.817, 1059, 1059, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 12.919, 195.312, 0.742, 5.800, 15.118, 1.388, 1.842, 5.800, 29.766, 1014, 1014, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 12.277, 195.312, 0.666, 5.900, 15.908, 1.397, 1.858, 5.900, 29.691, 960, 960, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 11.840, 195.312, 0.645, 6.000, 16.496, 1.402, 1.869, 6.000, 29.640, 925, 925, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 11.449, 195.312, 0.688, 6.100, 17.059, 1.407, 1.880, 6.100, 29.591, 891, 891, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 11.113, 195.312, 0.627, 6.200, 17.575, 1.412, 1.891, 6.200, 29.540, 864, 864, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 10.669, 195.312, 0.579, 6.300, 18.307, 1.422, 1.905, 6.300, 29.474, 826, 826, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 10.204, 195.312, 0.574, 6.400, 19.141, 1.424, 1.913, 6.400, 29.440, 787, 787, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 9.752, 195.312, 0.573, 6.500, 20.028, 1.431, 1.927, 6.500, 29.377, 754, 754, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 9.403, 195.312, 0.535, 6.600, 20.771, 1.436, 1.934, 6.600, 29.345, 729, 729, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 9.103, 195.312, 0.508, 6.700, 21.457, 1.439, 1.941, 6.700, 29.312, 704, 704, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 8.869, 195.312, 0.533, 6.800, 22.022, 1.443, 1.949, 6.800, 29.278, 685, 685, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 8.556, 195.312, 0.492, 6.900, 22.828, 1.447, 1.957, 6.899, 29.243, 659, 659, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 8.292, 195.312, 0.455, 7.000, 23.554, 1.452, 1.968, 7.000, 29.194, 638, 638, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 8.022, 195.312, 0.442, 7.100, 24.346, 1.456, 1.976, 7.099, 29.157, 618, 618, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 7.860, 195.312, 0.508, 7.200, 24.848, 1.458, 1.980, 7.200, 29.138, 603, 603, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 7.598, 195.312, 0.450, 7.300, 25.707, 1.464, 1.989, 7.300, 29.099, 582, 582, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 7.485, 195.312, 0.419, 7.400, 26.093, 1.471, 2.000, 7.400, 29.052, 572, 572, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 7.296, 195.312, 0.398, 7.500, 26.770, 1.472, 2.005, 7.500, 29.031, 558, 558, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 7.051, 195.312, 0.376, 7.600, 27.701, 1.476, 2.019, 7.600, 28.970, 536, 536, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 6.825, 195.312, 0.377, 7.700, 28.616, 1.480, 2.027, 7.700, 28.938, 518, 518, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 6.646, 195.312, 0.413, 7.800, 29.386, 1.485, 2.035, 7.800, 28.904, 503, 503, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 6.402, 195.312, 0.381, 7.900, 30.506, 1.492, 2.048, 7.900, 28.846, 484, 484, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 6.235, 195.312, 0.357, 8.000, 31.323, 1.494, 2.054, 8.000, 28.820, 469, 469, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 6.050, 195.312, 0.345, 8.100, 32.284, 1.497, 2.064, 8.100, 28.780, 454, 454, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 5.882, 195.312, 0.337, 8.200, 33.206, 1.498, 2.067, 8.199, 28.765, 439, 439, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 5.735, 195.312, 0.366, 8.300, 34.054, 1.501, 2.076, 8.300, 28.729, 429, 429, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 5.655, 195.312, 0.359, 8.400, 34.536, 1.505, 2.082, 8.400, 28.704, 422, 422, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 5.558, 195.312, 0.334, 8.500, 35.143, 1.508, 2.090, 8.500, 28.670, 416, 416, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 5.452, 195.312, 0.318, 8.600, 35.823, 1.512, 2.102, 8.600, 28.621, 406, 406, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 5.307, 195.312, 0.300, 8.700, 36.805, 1.515, 2.106, 8.699, 28.606, 396, 396, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 5.101, 195.312, 0.295, 8.800, 38.292, 1.518, 2.112, 8.800, 28.579, 381, 381, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 4.952, 195.312, 0.290, 8.900, 39.440, 1.522, 2.122, 8.900, 28.538, 371, 371, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 4.759, 195.312, 0.288, 9.000, 41.042, 1.525, 2.128, 9.000, 28.514, 356, 356, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 4.701, 195.312, 0.327, 9.100, 41.545, 1.527, 2.132, 9.099, 28.498, 352, 352, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 4.562, 195.312, 0.280, 9.200, 42.817, 1.528, 2.137, 9.200, 28.478, 341, 341, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 4.477, 195.312, 0.264, 9.300, 43.630, 1.532, 2.146, 9.300, 28.443, 334, 334, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 4.340, 195.312, 0.248, 9.400, 45.005, 1.546, 2.159, 9.400, 28.389, 323, 323, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 4.319, 195.312, 0.245, 9.500, 45.218, 1.548, 2.165, 9.500, 28.365, 321, 321, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 4.160, 195.312, 0.236, 9.600, 46.948, 1.551, 2.172, 9.600, 28.337, 308, 308, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 4.010, 195.312, 0.229, 9.700, 48.709, 1.552, 2.177, 9.700, 28.316, 295, 295, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 3.858, 195.312, 0.226, 9.800, 50.620, 1.556, 2.187, 9.800, 28.276, 282, 282, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 3.776, 195.312, 0.219, 9.900, 51.720, 1.559, 2.192, 9.900, 28.255, 276, 276, 0, 0, 0
obs_temp_50000, PWPR(1), 195.312, 3.696, 195.312, 0.254, 10.000, 52.840, 1.563, 2.199, 10.000, 28.229, 270, 270, 0, 0, 0
obs_temp_50000, PWPR(2), 195.312, 172.139, 195.312, 9.735, 1.000, 1.135, 0.248, 0.371, 1.000, 43.689, 10688, 0, 10688, 0, 0
obs_temp_50000, PWPR(2), 195.312, 165.148, 195.312, 9.254, 1.100, 1.183, 0.283, 0.415, 1.100, 42.713, 10248, 1, 10247, 0, 0
obs_temp_50000, PWPR(2), 195.312, 158.480, 195.312, 9.327, 1.200, 1.232, 0.318, 0.459, 1.200, 41.831, 9833, 0, 9833, 0, 0
obs_temp_50000, PWPR(2), 195.312, 152.384, 195.312, 8.677, 1.300, 1.282, 0.350, 0.500, 1.300, 41.098, 9451, 1, 9450, 0, 0
obs_temp_50000, PWPR(2), 195.312, 145.987, 195.312, 8.451, 1.400, 1.338, 0.387, 0.546, 1.400, 40.335, 9051, 0, 9051, 0, 0
obs_temp_50000, PWPR(2), 195.312, 139.803, 195.312, 8.392, 1.500, 1.397, 0.427, 0.596, 1.500, 39.565, 8664, 1, 8663, 0, 0
obs_temp_50000, PWPR(2), 195.312, 132.939, 195.312, 7.532, 1.600, 1.469, 0.473, 0.651, 1.600, 38.804, 8235, 1, 8234, 0, 0
obs_temp_50000, PWPR(2), 195.312, 126.163, 195.312, 7.089, 1.700, 1.548, 0.519, 0.704, 1.700, 38.121, 7807, 0, 7807, 0, 0
obs_temp_50000, PWPR(2), 195.312, 119.715, 195.312, 7.022, 1.800, 1.631, 0.564, 0.757, 1.800, 37.491, 7404, 0, 7404, 0, 0
obs_temp_50000, PWPR(2), 195.312, 112.626, 195.312, 6.784, 1.900, 1.734, 0.614, 0.814, 1.900, 36.864, 6962, 0, 6962, 0, 0
obs_temp_50000, PWPR(2), 195.312, 106.627, 195.312, 6.338, 2.000, 1.832, 0.648, 0.855, 2.000, 36.436, 6584, 2, 6582, 0, 0
obs_temp_50000, PWPR(2), 195.312, 100.102, 195.312, 5.769, 2.100, 1.951, 0.690, 0.903, 2.100, 35.957, 6175, 0, 6175, 0, 0
obs_temp_50000, PWPR(2), 195.312, 93.602, 195.312, 5.337, 2.200, 2.087, 0.728, 0.951, 2.200, 35.508, 5773, 2, 5771, 0, 0
obs_temp_50000, PWPR(2), 195.312, 88.189, 195.312, 4.818, 2.300, 2.215, 0.769, 0.999, 2.300, 35.083, 5432, 0, 5432, 0, 0
obs_temp_50000, PWPR(2), 195.312, 81.966, 195.312, 4.577, 2.400, 2.383, 0.807, 1.042, 2.400, 34.715, 5049, 0, 5049, 0, 0
obs_temp_50000, PWPR(2), 195.312, 76.755, 195.312, 4.702, 2.500, 2.545, 0.841, 1.083, 2.500, 34.380, 4721, 0, 4721, 0, 0
obs_temp_50000, PWPR(2), 195.312, 71.989, 195.312, 4.402, 2.600, 2.713, 0.873, 1.122, 2.600, 34.075, 4425, 0, 4425, 0, 0
obs_temp_50000, PWPR(2), 195.312, 67.878, 195.312, 3.914, 2.700, 2.877, 0.901, 1.157, 2.700, 33.809, 4168, 0, 4168, 0, 0
obs_temp_50000, PWPR(2), 195.312, 63.627, 195.312, 3.643, 2.800, 3.070, 0.932, 1.194, 2.800, 33.537, 3907, 0, 3907, 0, 0
obs_temp_50000, PWPR(2), 195.312, 59.365, 195.312, 3.442, 2.900, 3.290, 0.960, 1.230, 2.900, 33.276, 3641, 0, 3641, 0, 0
obs_temp_50000, PWPR(2), 195.312, 55.495, 195.312, 3.305, 3.000, 3.519, 0.985, 1.262, 3.000, 33.051, 3398, 0, 3398, 0, 0
obs_temp_50000, PWPR(2), 195.312, 52.096, 195.312, 3.144, 3.100, 3.749, 1.006, 1.289, 3.100, 32.865, 3186, 0, 3186, 0, 0
obs_temp_50000, PWPR(2), 195.312, 48.934, 195.312, 2.847, 3.200, 3.991, 1.026, 1.316, 3.200, 32.687, 2993, 0, 2993, 0, 0
obs_temp_50000, PWPR(2), 195.312, 46.337, 195.312, 2.674, 3.300, 4.215, 1.048, 1.342, 3.300, 32.517, 2830, 0, 2830, 0, 0
obs_temp_50000, PWPR(2), 195.312, 43.906, 195.312, 2.561, 3.400, 4.448, 1.066, 1.368, 3.400, 32.355, 2679, 0, 2679, 0, 0
obs_temp_50000, PWPR(2), 195.312, 41.056, 195.312, 2.435, 3.500, 4.757, 1.087, 1.394, 3.500, 32.191, 2506, 0, 2506, 0, 0
obs_temp_50000, PWPR(2), 195.312, 39.313, 195.312, 2.232, 3.600, 4.968, 1.105, 1.416, 3.600, 32.051, 2395, 0, 2395, 0, 0
obs_temp_50000, PWPR(2), 195.312, 37.062, 195.312, 2.229, 3.700, 5.270, 1.122, 1.440, 3.700, 31.904, 2253, 0, 2253, 0, 0
obs_temp_50000, PWPR(2), 195.312, 35.096, 195.312, 2.124, 3.800, 5.565, 1.138, 1.463, 3.800, 31.771, 2135, 0, 2135, 0, 0
obs_temp_50000, PWPR(2), 195.312, 33.587, 195.312, 2.051, 3.900, 5.815, 1.152, 1.482, 3.899, 31.656, 2041, 0, 2041, 0, 0
obs_temp_50000, PWPR(2), 195.312, 31.624, 195.312, 1.842, 4.000, 6.176, 1.174, 1.510, 4.000, 31.494, 1923, 0, 1923, 0, 0
obs_temp_50000, PWPR(2), 195.312, 30.069, 195.312, 1.728, 4.100, 6.495, 1.186, 1.529, 4.100, 31.388, 1824, 0, 1824, 0, 0
obs_temp_50000, PWPR(2), 195.312, 28.729, 195.312, 1.681, 4.200, 6.798, 1.199, 1.546, 4.200, 31.290, 1738, 0, 1738, 0, 0
obs_temp_50000, PWPR(2), 195.312, 27.344, 195.312, 1.603, 4.300, 7.143, 1.211, 1.565, 4.300, 31.182, 1657, 0, 1657, 0, 0
obs_temp_50000, PWPR(2), 195.312, 26.261, 195.312, 1.625, 4.400, 7.437, 1.220, 1.580, 4.400, 31.103, 1587, 0, 1587, 0, 0
obs_temp_50000, PWPR(2), 195.312, 24.905, 195.312, 1.506, 4.500, 7.842, 1.230, 1.596, 4.500, 31.010, 1502, 0, 1502, 0, 0
obs_temp_50000, PWPR(2), 195.312, 23.486, 195.312, 1.340, 4.600, 8.316, 1.243, 1.615, 4.600, 30.911, 1416, 0, 1416, 0, 0
obs_temp_50000, PWPR(2), 195.312, 22.521, 195.312, 1.380, 4.700, 8.673, 1.252, 1.629, 4.700, 30.833, 1360, 0, 1360, 0, 0
obs_temp_50000, PWPR(2), 195.312, 21.579, 195.312, 1.336, 4.800, 9.051, 1.264, 1.648, 4.800, 30.737, 1299, 0, 1299, 0, 0
obs_temp_50000, PWPR(2), 195.312, 20.531, 195.312, 1.196, 4.900, 9.513, 1.278, 1.668, 4.900, 30.630, 1233, 0, 1233, 0, 0
obs_temp_50000, PWPR(2), 195.312, 19.595, 195.312, 1.182, 5.000, 9.968, 1.290, 1.686, 5.000, 30.538, 1176, 0, 1176, 0, 0
obs_temp_50000, PWPR(2), 195.312, 18.731, 195.312, 1.098, 5.100, 10.427, 1.297, 1.698, 5.100, 30.472, 1122, 0, 1122, 0, 0
obs_temp_50000, PWPR(2), 195.312, 17.937, 195.312, 1.112, 5.200, 10.889, 1.308, 1.715, 5.200, 30.390, 1075, 0, 1075, 0, 0
obs_temp_50000, PWPR(2), 195.312, 17.359, 195.312, 1.067, 5.300, 11.251, 1.317, 1.730, 5.300, 30.314, 1037, 0, 1037, 0, 0
obs_temp_50000, PWPR(2), 195.312, 16.736, 195.312, 1.070, 5.400, 11.670, 1.325, 1.742, 5.400, 30.254, 1000, 0, 1000, 0, 0
obs_temp_50000, PWPR(2), 195.312, 15.924, 195.312, 0.995, 5.500, 12.265, 1.338, 1.762, 5.500, 30.153, 950, 0, 950, 0, 0
obs_temp_50000, PWPR(2), 195.312, 15.412, 195.312, 0.961, 5.600, 12.673, 1.340, 1.771, 5.600, 30.111, 919, 0, 919, 0, 0
obs_temp_50000, PWPR(2), 195.312, 14.674, 195.312, 0.871, 5.700, 13.310, 1.350, 1.785, 5.700, 30.040, 872, 0, 872, 0, 0
obs_temp_50000, PWPR(2), 195.312, 13.902, 195.312, 0.906, 5.800, 14.049, 1.357, 1.798, 5.800, 29.978, 826, 0, 826, 0, 0
obs_temp_50000, PWPR(2), 195.312, 13.461, 195.312, 0.813, 5.900, 14.510, 1.364, 1.809, 5.900, 29.922, 801, 0, 801, 0, 0
obs_temp_50000, PWPR(2), 195.312, 13.031, 195.312, 0.823, 6.000, 14.988, 1.368, 1.816, 6.000, 29.889, 774, 0, 774, 0, 0
obs_temp_50000, PWPR(2), 195.312, 12.629, 195.312, 0.819, 6.100, 15.466, 1.374, 1.828, 6.100, 29.834, 748, 0, 748, 0, 0
obs_temp_50000, PWPR(2), 195.312, 12.180, 195.312, 0.750, 6.200, 16.036, 1.378, 1.836, 6.200, 29.797, 721, 0, 721, 0, 0
obs_temp_50000, PWPR(2), 195.312, 11.677, 195.312, 0.800, 6.300, 16.727, 1.387, 1.851, 6.300, 29.727, 690, 0, 690, 0, 0
obs_temp_50000, PWPR(2), 195.312, 11.260, 195.312, 0.717, 6.400, 17.346, 1.390, 1.858, 6.400, 29.693, 663, 0, 663, 0, 0
obs_temp_50000, PWPR(2), 195.312, 10.983, 195.312, 0.681, 6.500, 17.783, 1.396, 1.866, 6.500, 29.654, 646, 0, 646, 0, 0
obs_temp_50000, PWPR(2), 195.312, 10.657, 195.312, 0.766, 6.600, 18.327, 1.399, 1.873, 6.599, 29.621, 626, 0, 626, 0, 0
obs_temp_50000, PWPR(2), 195.312, 10.268, 195.312, 0.675, 6.700, 19.022, 1.404, 1.883, 6.700, 29.576, 601, 0, 601, 0, 0
obs_temp_50000, PWPR(2), 195.312, 10.022, 195.312, 0.652, 6.800, 19.487, 1.407, 1.894, 6.800, 29.528, 587, 0, 587, 0, 0
obs_temp_50000, PWPR(2), 195.312, 9.727, 195.312, 0.709, 6.900, 20.080, 1.412, 1.903, 6.900, 29.485, 568, 0, 568, 0, 0
obs_temp_50000, PWPR(2), 195.312, 9.305, 195.312, 0.624, 7.000, 20.991, 1.417, 1.911, 7.000, 29.448, 547, 0, 547, 0, 0
obs_temp_50000, PWPR(2), 195.312, 9.064, 195.312, 0.587, 7.100, 21.547, 1.420, 1.918, 7.100, 29.418, 533, 0, 533, 0, 0
obs_temp_50000, PWPR(2), 195.312, 8.919, 195.312, 0.592, 7.200, 21.899, 1.423, 1.926, 7.200, 29.380, 522, 0, 522, 0, 0
obs_temp_50000, PWPR(2), 195.312, 8.646, 195.312, 0.611, 7.300, 22.589, 1.430, 1.938, 7.300, 29.328, 506, 0, 506, 0, 0
obs_temp_50000, PWPR(2), 195.312, 8.393, 195.312, 0.549, 7.400, 23.272, 1.434, 1.945, 7.400, 29.296, 491, 0, 491, 0, 0
obs_temp_50000, PWPR(2), 195.312, 8.206, 195.312, 0.519, 7.500, 23.801, 1.438, 1.953, 7.500, 29.258, 479, 0, 479, 0, 0
obs_temp_50000, PWPR(2), 195.312, 7.900, 195.312, 0.543, 7.600, 24.722, 1.441, 1.959, 7.600, 29.231, 461, 0, 461, 0, 0
obs_temp_50000, PWPR(2), 195.312, 7.652, 195.312, 0.516, 7.700, 25.523, 1.446, 1.967, 7.700, 29.197, 445, 0, 445, 0, 0
